ID,Drug1,Drug2,Cell line,ZIP
296837,188,239,11,1.31
296857,167,565,5,-2.98
296859,637,488,36,-0.29
296862,268,490,6,-3.68
296883,283,509,16,-10
296893,684,217,22,30.26
296894,488,565,36,0
296895,190,509,28,-0.34
296913,190,488,9,2.94
296944,489,333,6,-5.01
296948,618,579,34,-1.39
296949,189,268,24,5.3
296950,526,684,43,0.58
296954,490,583,35,-0.78
296956,402,14,38,1.26
296962,402,684,42,-0.22
296967,283,165,5,-4.31
296971,631,218,6,-0.03
296978,609,165,22,0.1
296981,565,217,7,0.12
296983,402,628,42,-0.31
297011,637,209,43,-6.28
297026,489,618,11,8.85
297035,503,14,21,-4.81
297041,509,217,24,4.84
297042,509,217,26,-8.34
297043,681,217,23,-0.46
297048,681,565,7,-3.16
297059,333,503,35,1.71
297066,333,14,20,-7.41
297075,456,141,16,-0.63
297091,628,141,7,8.61
297113,489,631,22,-1.24
297131,479,239,38,3.33
297141,456,579,26,-1.27
297142,490,579,34,0.72
297145,190,631,36,1.73
297146,189,510,14,2.64
297148,637,333,38,5.21
297150,637,684,14,4.8
297159,489,217,11,-3.54
297161,141,217,15,1.51
297171,239,402,8,-3.59
297179,300,490,5,-1.63
297185,333,209,10,-0.7
297188,402,488,22,1.11
297190,226,609,30,0.24
297200,509,578,7,-0.84
297207,165,209,38,-0.24
297214,283,578,19,-0.44
297235,402,631,23,4.65
297251,489,503,36,-1.57
297254,402,490,32,-2.63
297257,631,684,26,0.04
297263,526,490,29,2.39
297267,268,631,23,-3.84
297268,300,165,9,-5.29
297279,161,333,7,-0.97
297283,628,565,9,1.78
297293,637,239,29,-0.63
297301,190,161,10,3.23
297302,526,218,22,0.46
297309,226,631,19,-1.36
297338,239,268,21,8.07
297339,283,239,10,4.28
297344,609,583,30,6.16
297355,637,333,29,-0.63
297362,681,609,15,-5.69
297363,112,226,14,7.37
297364,684,217,36,17.56
297366,14,579,13,-4.33
297371,112,239,38,2.93
297376,190,628,5,10.42
297377,165,218,36,-0.23
297378,628,161,34,-3.61
297391,165,628,21,0.26
297418,456,637,17,2.56
297420,526,165,6,2.01
297424,300,488,23,-4.76
297427,402,565,0,2.85
297434,526,684,35,3.44
297443,189,489,12,0.23
297452,489,490,35,-4.68
297453,456,218,14,7.76
297478,218,333,43,-0.36
297481,167,565,23,5.73
297483,618,218,10,1.54
297484,456,14,21,-0.52
297504,565,217,17,16.53
297506,637,283,43,-2.62
297509,628,161,23,-1.77
297526,618,609,0,0.56
297527,684,209,12,-3.33
297530,578,583,17,27.62
297532,190,618,32,18.76
297537,490,218,29,-0.7
297541,239,209,36,-12.99
297545,631,283,22,0.84
297547,268,488,26,-1.38
297560,161,578,16,-2.85
297562,112,226,23,17.28
297563,268,579,34,-1.47
297575,189,618,19,4.98
297590,637,509,5,-3.75
297592,167,226,22,0.4
297596,583,579,30,-2.57
297607,526,283,42,-0.72
297615,618,509,27,-4.04
297632,239,490,21,-0.99
297648,631,14,16,9.83
297650,565,14,8,-3.22
297652,489,217,8,1.93
297680,510,565,24,6.65
297681,609,239,22,8.44
297687,190,141,21,3.17
297703,218,503,23,-32.83
297709,583,503,0,-0.21
297717,456,14,24,5
297721,141,578,27,3.8
297725,189,190,22,10.82
297735,189,218,0,0.81
297740,300,578,23,-1.21
297757,565,209,9,-6.44
297766,602,226,29,0.89
297790,631,14,21,-2.49
297792,631,14,33,-0.24
297795,456,333,8,-2.79
297797,161,579,23,-0.48
297799,637,161,19,-0.4
297800,161,583,19,8.16
297841,681,637,20,0.39
297844,402,578,42,-2.3
297845,637,14,35,2.07
297851,631,161,15,-4.5
297852,565,209,24,-4.86
297888,189,268,35,14.27
297906,300,637,24,4.14
297909,681,526,22,1.04
297912,239,681,5,-5.61
297921,489,190,15,1.79
297927,489,681,16,-8.34
297937,456,217,19,1.14
297940,189,637,24,3.45
297942,300,578,14,0.02
297955,239,509,34,-8.78
297965,218,583,36,3.94
297966,488,141,6,4.8
298000,526,141,12,-1.64
298008,402,218,19,0.44
298013,578,333,14,-3.87
298020,190,503,21,-5.22
298028,479,565,5,-10.58
298034,89,631,25,1.25
298043,167,618,21,-6.81
298045,167,618,34,-7.34
298046,167,618,37,-12.22
298048,167,618,9,-0.38
298049,167,618,35,-7.53
298050,167,618,28,-7.11
298051,167,618,30,-8.99
298052,167,618,19,-3.48
298053,167,618,26,-10.21
298055,167,618,22,-9.19
298057,167,618,8,-4.23
298058,167,618,38,-2.32
298060,167,618,42,2.74
298061,167,618,43,-10.9
298063,167,618,36,-6.16
298066,167,618,29,-1.44
298069,167,618,24,-10.64
298070,167,618,25,-7.81
298072,167,618,27,-11.18
298073,167,618,20,-3.33
298074,167,618,23,4.03
298077,167,618,16,2.96
298078,167,618,17,-12.67
298081,167,618,14,2.54
298082,167,618,15,-0.55
298086,167,618,13,1.67
298089,167,618,10,-0.89
298091,167,618,11,-5.38
298092,167,618,12,-13.84
298093,167,618,0,-3.05
298094,167,618,5,-1.94
298095,167,618,6,-7.64
298096,167,618,7,-0.41
298159,314,618,36,-4.86
298162,314,618,38,-6.32
298164,314,618,42,-3.33
298165,314,618,43,-10.1
298166,314,618,22,-9.13
298168,314,618,8,-4.3
298169,314,618,19,-8.25
298171,314,618,35,-2.8
298172,314,618,28,-4.21
298173,314,618,30,-7.61
298174,314,618,33,-0.5
298175,314,618,37,-12.11
298177,314,618,9,-5.69
298179,314,618,21,-12
298180,314,618,34,-2.51
298181,314,618,0,-4.56
298182,314,618,5,-6.64
298183,314,618,6,-10.59
298184,314,618,7,0.66
298185,314,618,10,-1.2
298187,314,618,11,-6.69
298188,314,618,12,-8.96
298190,314,618,13,-1.01
298193,314,618,14,-0.52
298194,314,618,15,-7.3
298197,314,618,16,0.26
298198,314,618,17,-8.14
298201,314,618,20,-6.73
298202,314,618,23,-3.83
298205,314,618,24,-11.09
298206,314,618,25,-7.36
298208,314,618,27,-8.02
298209,314,618,29,-0.27
298210,314,618,32,11.66
298214,479,510,36,5.77
298217,479,510,38,7.21
298219,479,510,42,-3.54
298220,479,510,43,5.36
298221,479,510,22,5.56
298224,479,510,8,-2.13
298225,479,510,19,2.65
298227,479,510,26,6.94
298229,479,510,35,4.2
298230,479,510,28,0.91
298231,479,510,30,0.69
298233,479,510,33,4.51
298234,479,510,37,-3.16
298236,479,510,9,0.61
298239,479,510,34,0.44
298240,479,510,0,2.41
298241,479,510,5,0.91
298242,479,510,6,-5.16
298243,479,510,7,3.88
298244,479,510,10,4.74
298246,479,510,11,2.28
298247,479,510,12,3.45
298249,479,510,13,-2.22
298252,479,510,14,-3
298253,479,510,15,1.25
298256,479,510,16,-1.7
298257,479,510,17,2.19
298260,479,510,20,-6.22
298261,479,510,23,2.03
298264,479,510,24,3.21
298265,479,510,25,-7.34
298267,479,510,27,5.34
298268,479,510,29,1.12
298269,479,510,32,-3.6
298272,602,618,11,-6.91
298273,602,618,12,-9.96
298274,602,618,10,-1.66
298276,602,618,6,-6.65
298277,602,618,7,-8.15
298278,602,618,0,-6.89
298279,602,618,5,-7.85
298282,602,618,14,-0.39
298283,602,618,15,-6.79
298287,602,618,13,-8.42
298290,602,618,20,0.14
298291,602,618,23,-4.72
298294,602,618,16,1.29
298295,602,618,17,-2.87
298298,602,618,29,-4.63
298299,602,618,32,3.87
298301,602,618,27,-4.78
298302,602,618,24,-9.93
298303,602,618,25,-7.43
298304,602,618,42,-9.1
298305,602,618,43,-10.29
298306,602,618,38,-6.93
298311,602,618,36,-1.93
298313,602,618,19,-0.37
298315,602,618,8,-4.71
298316,602,618,22,-9.65
298318,602,618,9,-7.12
298319,602,618,33,-5.34
298320,602,618,37,-8.4
298321,602,618,30,-7.77
298322,602,618,35,-1.56
298323,602,618,28,-2.9
298325,602,618,34,-0.48
298327,602,618,21,-14.89
298328,89,510,20,-0.94
298329,89,510,23,-0.24
298332,89,510,16,-6.89
298333,89,510,17,-8.61
298336,89,510,29,-3.52
298337,89,510,32,-9.28
298340,89,510,24,-2.98
298341,89,510,25,3.79
298343,89,510,27,3.75
298344,89,510,10,0.91
298346,89,510,11,-3.34
298347,89,510,12,9.39
298348,89,510,0,-6.15
298349,89,510,5,1.24
298350,89,510,6,-8.9
298351,89,510,7,3.76
298352,89,510,14,-5.14
298353,89,510,15,-3.46
298357,89,510,13,-5.18
298360,89,510,33,6.15
298361,89,510,37,-8.03
298363,89,510,9,1.18
298364,89,510,28,2.26
298365,89,510,30,3.35
298368,89,510,21,-3.58
298370,89,510,34,-4.27
298371,89,510,38,9.97
298373,89,510,42,-9.8
298374,89,510,43,1.13
298376,89,510,36,3.08
298379,89,510,19,1.61
298381,89,510,26,2.1
298383,89,510,22,9.01
298386,89,510,8,-5.36
298388,112,618,13,7.5
298391,112,618,14,4.78
298392,112,618,15,-1.82
298395,112,618,0,1.81
298396,112,618,5,-6.69
298397,112,618,6,-6.5
298398,112,618,7,7.13
298399,112,618,10,2.01
298401,112,618,11,4.97
298402,112,618,12,-9.17
298403,112,618,24,-0.83
298404,112,618,25,0.38
298406,112,618,27,-6.73
298407,112,618,29,3.53
298408,112,618,32,9.78
298411,112,618,16,9.34
298412,112,618,17,3.25
298415,112,618,20,3.08
298416,112,618,23,11.5
298419,112,618,22,-0.89
298421,112,618,8,0.94
298422,112,618,19,8.8
298424,112,618,26,-2.64
298427,112,618,36,-0.61
298431,112,618,42,1.12
298432,112,618,43,0.37
298434,112,618,21,-1.85
298436,112,618,34,-0.56
298437,112,618,35,7.83
298438,112,618,28,3.02
298439,112,618,30,-0.44
298440,112,618,33,5.92
298441,112,618,37,-6.49
298443,112,618,9,5.56
298862,89,402,34,-0.12
298864,89,402,21,-5.03
298866,89,402,9,1.17
298867,89,402,33,0
298868,89,402,37,-5.06
298869,89,402,30,-1.17
298871,89,402,35,2.21
298872,89,402,28,1.53
298873,89,402,26,5.83
298875,89,402,19,0.77
298878,89,402,8,0.83
298879,89,402,22,0.18
298881,89,402,42,-6.19
298882,89,402,43,3.5
298883,89,402,38,3.49
298888,89,402,36,0.95
298891,89,402,29,-6.47
298893,89,402,27,-4.28
298894,89,402,24,0.4
298895,89,402,25,6.75
298898,89,402,20,-1.19
298901,89,402,16,4.67
298902,89,402,17,-5.36
298905,89,402,14,-1.06
298906,89,402,15,-4.39
298910,89,402,13,-7.06
298911,89,402,11,4.33
298912,89,402,12,4.34
298913,89,402,10,0.37
298915,89,402,6,5.65
298916,89,402,7,1.19
298917,89,402,0,-5.94
298918,89,402,5,-2.54
298982,479,402,13,1.44
298985,479,402,14,3.14
298986,479,402,15,-1.67
298987,479,402,6,4.33
298988,479,402,7,1.87
298989,479,402,0,1.12
298990,479,402,5,1.48
298991,479,402,11,0.7
298992,479,402,12,3.55
298993,479,402,10,4.16
298996,479,402,27,2.07
298997,479,402,24,2.36
298998,479,402,25,5.1
299001,479,402,29,1.75
299004,479,402,16,2.81
299005,479,402,17,0.19
299008,479,402,20,2.56
299010,479,402,8,2.22
299011,479,402,22,2.89
299013,479,402,26,3.91
299015,479,402,19,3.56
299020,479,402,36,2.87
299021,479,402,42,-1.8
299022,479,402,43,7.59
299023,479,402,38,-1
299026,479,402,34,6.96
299028,479,402,21,-1.76
299029,479,402,30,0.58
299031,479,402,35,4.43
299032,479,402,28,0.76
299034,479,402,9,-0.27
299035,479,402,33,3.06
299036,479,402,37,1.56
299037,281,402,38,8.53
299039,281,402,42,-0.09
299040,281,402,43,-0.08
299042,281,402,36,5.33
299045,281,402,19,5.48
299047,281,402,26,-0.26
299049,281,402,22,3.36
299052,281,402,8,-4.94
299053,281,402,33,-1.52
299054,281,402,37,-4.41
299056,281,402,9,4.77
299057,281,402,35,3.61
299058,281,402,28,-3.99
299059,281,402,30,2.66
299062,281,402,21,-7.36
299064,281,402,34,-1.44
299065,281,402,10,7.87
299067,281,402,11,3.87
299068,281,402,12,5.31
299069,281,402,0,3.1
299070,281,402,5,0.42
299071,281,402,6,0.1
299072,281,402,7,0.13
299073,281,402,14,3.59
299074,281,402,15,-5.07
299078,281,402,13,7.12
299081,281,402,20,3.59
299084,281,402,16,1.46
299085,281,402,17,-3.58
299088,281,402,29,-0.23
299091,281,402,24,1.05
299092,281,402,25,10.3
299094,281,402,27,4.07
299213,188,402,30,-1.62
299214,188,402,28,-0.17
299215,188,402,35,5.23
299216,188,402,9,-1.38
299218,188,402,37,-3.29
299219,188,402,33,6.29
299220,188,402,34,0.41
299222,188,402,21,-2.67
299226,188,402,36,-0.58
299228,188,402,43,1.7
299229,188,402,42,-2.91
299231,188,402,38,0.51
299232,188,402,8,0.14
299235,188,402,22,2.86
299237,188,402,26,1.81
299239,188,402,19,1.51
299242,188,402,17,-2.41
299243,188,402,16,3.76
299246,188,402,20,1.12
299247,188,402,27,1.55
299249,188,402,25,2.29
299250,188,402,24,0.2
299253,188,402,29,0.48
299254,188,402,7,-0.39
299255,188,402,6,-1.1
299256,188,402,5,-0.83
299257,188,402,0,-1.53
299258,188,402,12,-0.01
299259,188,402,11,0.34
299261,188,402,10,-4.05
299264,188,402,13,-0.69
299268,188,402,15,-3.35
299269,188,402,14,0.03
299869,281,684,5,-4.63
299870,281,684,0,1.47
299871,281,684,7,-5.12
299872,281,684,6,-10.55
299874,281,684,10,4.72
299875,281,684,12,0.43
299876,281,684,11,1.05
299877,281,684,13,0.9
299881,281,684,15,-1.06
299882,281,684,14,-7.87
299885,281,684,17,-7.6
299886,281,684,16,-4.22
299889,281,684,23,0.34
299890,281,684,20,0.81
299893,281,684,25,7.27
299894,281,684,24,-0.95
299895,281,684,27,-1.35
299897,281,684,32,3.85
299898,281,684,29,-3.23
299901,281,684,36,2.58
299906,281,684,38,-22.21
299907,281,684,43,-3.08
299908,281,684,42,-1.37
299910,281,684,22,-3.24
299911,281,684,8,-6.91
299914,281,684,19,1.24
299916,281,684,26,-10.35
299917,281,684,28,-5.39
299918,281,684,35,-2.67
299920,281,684,30,7.38
299921,281,684,37,-6.04
299922,281,684,9,-5.02
299924,281,684,21,-6.06
299926,281,684,34,11.92
300107,479,684,8,0.58
300110,479,684,22,-1.02
300112,479,684,26,0.81
300114,479,684,19,4.33
300117,479,684,36,0.07
300119,479,684,43,-0.08
300120,479,684,42,-0.35
300122,479,684,38,-0.67
300123,479,684,34,2.65
300125,479,684,21,0.31
300128,479,684,30,-0.67
300129,479,684,28,1.27
300130,479,684,35,0.17
300131,479,684,9,-2.99
300133,479,684,37,-1.57
300136,479,684,13,1.51
300140,479,684,15,1.49
300141,479,684,14,-6.12
300142,479,684,7,0.82
300143,479,684,6,0.45
300144,479,684,5,-0.44
300145,479,684,0,0.56
300146,479,684,12,0.51
300147,479,684,11,0.31
300149,479,684,10,1.73
300150,479,684,27,0.23
300152,479,684,25,2.11
300153,479,684,24,1.29
300156,479,684,32,1.88
300157,479,684,29,0.02
300160,479,684,17,-2.26
300161,479,684,16,0.15
300164,479,684,23,-0.1
300165,479,684,20,-0.11
300168,89,684,23,-3.24
300169,89,684,20,-1.51
300172,89,684,17,-2.1
300173,89,684,16,-1.89
300176,89,684,32,6.44
300177,89,684,29,-8.03
300178,89,684,27,-1.17
300180,89,684,25,1.12
300181,89,684,24,-3.29
300182,89,684,12,-1.34
300183,89,684,11,4.66
300185,89,684,10,-0.88
300186,89,684,7,2.9
300187,89,684,6,-2.61
300188,89,684,5,-0.9
300189,89,684,0,-1.09
300192,89,684,15,-3.84
300193,89,684,14,-3.61
300196,89,684,13,0.18
300198,89,684,9,0.69
300200,89,684,37,-3.24
300201,89,684,33,-5.16
300203,89,684,30,-5.68
300204,89,684,28,2.76
300205,89,684,35,-1.5
300206,89,684,34,1.29
300208,89,684,21,-4.35
300210,89,684,43,-5.25
300211,89,684,42,-5.22
300213,89,684,38,5.7
300216,89,684,36,-8.76
300219,89,684,26,0.41
300221,89,684,19,0.04
300222,89,684,8,-6.73
300225,89,684,22,-0.32
300404,600,209,14,-4.45
300405,600,209,15,-8.13
300409,600,209,13,-8.43
300412,600,209,11,-3.17
300413,600,209,12,-9.74
300414,600,209,5,-7.15
300415,600,209,6,-6.43
300416,600,209,7,-10.43
300417,600,209,29,-10.4
300420,600,209,25,-3.36
300422,600,209,27,-6.73
300423,600,209,20,-11.87
300426,600,209,16,-4.44
300432,600,209,8,-9.15
300434,600,209,42,-7.67
300435,600,209,43,-0.56
300437,600,209,21,-9.85
300439,600,209,34,-6.09
300440,600,209,33,-8.27
300441,600,209,37,-11.12
300443,600,209,9,-10.14
300444,600,209,35,-5.46
300445,600,209,28,-7.66
300446,600,209,30,-10.67
300806,314,112,28,8.23
300807,314,112,35,3.78
300809,314,112,30,4.97
300810,314,112,37,7.68
300811,314,112,33,18.18
300812,314,112,9,2.2
300814,314,112,21,11.4
300816,314,112,34,1.72
300818,314,112,36,11.26
300823,314,112,38,28.98
300824,314,112,43,4.58
300825,314,112,42,4.15
300827,314,112,22,6.79
300828,314,112,8,3.76
300831,314,112,19,0.22
300833,314,112,26,2.62
300834,314,112,17,9.13
300835,314,112,16,10.32
300838,314,112,23,20.8
300839,314,112,20,0.17
300842,314,112,25,4.82
300843,314,112,24,11
300844,314,112,27,-2.1
300846,314,112,32,13.56
300847,314,112,29,6.25
300850,314,112,5,-1.72
300851,314,112,0,11.61
300852,314,112,7,18.45
300853,314,112,6,9.64
300855,314,112,10,12.43
300856,314,112,12,7.65
300857,314,112,13,10.62
300861,314,112,15,4.56
300862,314,112,14,12.14
301402,602,112,43,7.88
301403,602,112,42,-8.72
301405,602,112,38,6.14
301408,602,112,36,-2.89
301411,602,112,26,-3.45
301413,602,112,19,1.44
301414,602,112,8,-5.54
301417,602,112,22,-5.32
301418,602,112,9,-5.9
301420,602,112,37,-3.4
301421,602,112,33,4.93
301423,602,112,30,-1.65
301424,602,112,28,1.02
301425,602,112,35,2.13
301426,602,112,34,-2.48
301428,602,112,21,-1.32
301430,602,112,12,-5.14
301431,602,112,11,1.76
301433,602,112,10,-1.38
301434,602,112,7,-4.92
301435,602,112,6,-9.23
301436,602,112,0,-1.16
301439,602,112,15,-4.22
301440,602,112,14,3.32
301443,602,112,13,-6.49
301447,602,112,23,-3.62
301448,602,112,20,5.63
301451,602,112,17,-7.53
301452,602,112,16,-4.4
301455,602,112,32,1.43
301456,602,112,29,-0.31
301457,602,112,27,-1
301459,602,112,25,0.79
301460,602,112,24,-2.67
301463,281,510,14,-1.68
301464,281,510,15,-5.11
301468,281,510,13,-4.15
301469,281,510,11,-6.14
301470,281,510,12,4.74
301471,281,510,10,2.99
301473,281,510,6,-15.74
301474,281,510,7,0.43
301475,281,510,0,-7.69
301476,281,510,5,1.25
301479,281,510,29,-5.85
301480,281,510,32,-9.57
301482,281,510,27,-6.75
301483,281,510,24,-1.64
301484,281,510,25,-0.66
301487,281,510,20,-8.51
301488,281,510,23,2.52
301491,281,510,16,7.74
301492,281,510,17,-6.4
301493,281,510,26,-7.73
301495,281,510,19,-3.11
301498,281,510,8,-1.31
301499,281,510,22,6.39
301501,281,510,42,-2.29
301502,281,510,43,-0.98
301503,281,510,38,2.93
301508,281,510,36,-0.5
301510,281,510,34,-4.24
301512,281,510,21,-6.7
301514,281,510,9,-9.36
301515,281,510,33,-3.77
301516,281,510,37,-13.07
301517,281,510,30,-5.97
301519,281,510,35,-4.41
301520,281,510,28,-2.61
301641,167,112,23,3.49
301642,167,112,20,5.37
301645,167,112,17,14.03
301646,167,112,16,6.89
301649,167,112,32,3.97
301650,167,112,29,1.05
301653,167,112,25,1.51
301654,167,112,24,3.04
301655,167,112,27,-2.15
301658,167,112,10,0.05
301659,167,112,12,-3.52
301660,167,112,11,1.59
301661,167,112,5,-0.31
301662,167,112,0,4.07
301663,167,112,7,11.24
301664,167,112,6,1.48
301665,167,112,15,0.04
301666,167,112,14,8.41
301669,167,112,13,-0.07
301673,167,112,37,0.66
301674,167,112,33,3.23
301675,167,112,9,1.34
301677,167,112,28,7.51
301678,167,112,35,1.76
301680,167,112,30,0.5
301681,167,112,21,6.51
301683,167,112,34,-5.06
301686,167,112,38,27.15
301687,167,112,43,-1.65
301688,167,112,42,5.56
301689,167,112,36,3.85
301694,167,112,19,-4.64
301696,167,112,26,-1.16
301698,167,112,22,1.02
301699,167,112,8,2.61
301702,401,14,36,-2.49
301705,401,14,38,-6.84
301707,401,14,42,11.62
301708,401,14,43,3.24
301709,401,14,22,-1.72
301712,401,14,8,-0.91
301713,401,14,19,1.84
301715,401,14,26,-3.53
301717,401,14,35,0.7
301718,401,14,28,-0.51
301719,401,14,30,-1.38
301721,401,14,33,-0.57
301722,401,14,37,-2.21
301724,401,14,9,-1.43
301726,401,14,21,-0.13
301728,401,14,34,2.32
301729,401,14,0,-1.31
301730,401,14,5,-3.39
301731,401,14,6,7.7
301732,401,14,7,1
301733,401,14,10,-6.03
301735,401,14,11,6.66
301736,401,14,12,-0.33
301738,401,14,13,-1.16
301741,401,14,14,2.99
301742,401,14,15,-2.71
301745,401,14,16,-3.32
301746,401,14,17,-4.66
301749,401,14,20,0.15
301750,401,14,23,-9.98
301753,401,14,24,0.62
301754,401,14,25,3.12
301756,401,14,27,0
301757,401,14,29,0.63
301758,401,14,32,-5.12
301926,600,618,10,-4.21
301927,600,618,12,-14.73
301928,600,618,11,-6.44
301929,600,618,5,-1.84
301930,600,618,0,-2.67
301931,600,618,7,-2.19
301932,600,618,6,-6.13
301933,600,618,15,-3.54
301934,600,618,14,8.31
301937,600,618,13,6.9
301940,600,618,23,-2.56
301941,600,618,20,-3.3
301944,600,618,17,-11.36
301945,600,618,16,2.49
301947,600,618,29,4.23
301950,600,618,25,-11.1
301951,600,618,24,-9.63
301952,600,618,27,-10.91
301955,600,618,38,-3.6
301956,600,618,43,-10.76
301957,600,618,42,-1.08
301958,600,618,36,-2.26
301962,600,618,19,-0.93
301964,600,618,22,-13.6
301965,600,618,8,-4.28
301967,600,618,37,-12.14
301968,600,618,9,0.05
301970,600,618,28,-3.75
301971,600,618,35,-7.48
301972,600,618,30,-11.17
301973,600,618,21,-11.64
301975,600,618,34,2.2
302275,510,14,13,-4.68
302278,510,14,14,-2.7
302279,510,14,15,-5.82
302280,510,14,6,4.81
302281,510,14,7,-1.27
302282,510,14,0,-6.04
302283,510,14,5,-3.36
302284,510,14,11,-2.76
302285,510,14,12,7.3
302286,510,14,10,-3.14
302289,510,14,27,1.93
302290,510,14,24,-2.22
302291,510,14,25,4.03
302293,510,14,29,-2.92
302294,510,14,32,-9.82
302297,510,14,16,-1.59
302298,510,14,17,-1.32
302301,510,14,20,-6.45
302302,510,14,23,-6.94
302304,510,14,8,-5.13
302305,510,14,22,-7.65
302307,510,14,26,-4.49
302309,510,14,19,-0.49
302314,510,14,36,-3.43
302315,510,14,42,-5.04
302316,510,14,43,2.9
302317,510,14,38,-4.18
302320,510,14,34,1.16
302322,510,14,21,-5.21
302323,510,14,30,-3.85
302325,510,14,35,-0.44
302326,510,14,28,-0.39
302328,510,14,9,-7.68
302329,510,14,33,-1.6
302330,510,14,37,-6.64
302510,73,14,21,-9.57
302512,73,14,34,-3.77
302513,73,14,33,-4.98
302514,73,14,37,-11.12
302516,73,14,9,-2.72
302517,73,14,35,-7.54
302518,73,14,28,-5.75
302519,73,14,30,-5.59
302521,73,14,19,-7.63
302523,73,14,26,-9.51
302525,73,14,22,-7.24
302528,73,14,8,-9.69
302529,73,14,38,-3.74
302531,73,14,42,-3.23
302532,73,14,43,-0.9
302534,73,14,36,-4.53
302537,73,14,29,-7.2
302538,73,14,32,-10.58
302540,73,14,24,-2.43
302541,73,14,25,2.29
302543,73,14,27,0.2
302544,73,14,20,-3.15
302545,73,14,23,-9.38
302548,73,14,16,-7.98
302549,73,14,17,-4.35
302552,73,14,14,-0.3
302553,73,14,15,-11.82
302557,73,14,13,-10.28
302560,73,14,10,-8.26
302562,73,14,11,-3.41
302563,73,14,12,-5.16
302564,73,14,0,-7.72
302565,73,14,5,-8.63
302566,73,14,6,0.44
302567,73,14,7,-0.31
302804,281,190,20,-1.38
302805,281,190,23,0.34
302808,281,190,16,3.08
302809,281,190,17,-10.27
302812,281,190,29,14.15
302813,281,190,32,3.85
302816,281,190,24,-0.46
302817,281,190,25,-4.92
302819,281,190,27,-4.35
302820,281,190,10,0.55
302822,281,190,11,-3.64
302823,281,190,12,-2.03
302824,281,190,0,-8.89
302825,281,190,5,-0.21
302826,281,190,6,-13
302827,281,190,7,-5.3
302828,281,190,14,0.41
302829,281,190,15,-4.94
302833,281,190,13,0.71
302836,281,190,33,-6.44
302837,281,190,37,-12.3
302839,281,190,9,1.65
