ID,Drug_A,Drug_B,Cell_Line,Score
112789,509,333,25,-3.475301984
112791,509,333,26,-5.140434418
112793,509,333,27,-2.876194652
112794,509,333,28,-1.449385109
112795,509,333,29,-0.401792459
112797,509,333,30,0.614648507297486
112798,509,333,31,-4.426766579
112799,509,333,32,-6.734360326
112800,509,333,33,-10.37840004
112801,509,333,34,-3.380525541
112802,509,333,35,-26.43052091
112803,509,333,36,2.02182319516976
112804,509,333,37,-2.399019533
112805,509,333,38,2.60857668319407
112806,509,333,39,-2.02027083
112807,509,333,40,-7.114738084
112809,509,333,41,-1.673365304
112810,509,333,42,4.87371763645902
112811,509,333,43,-2.650402284
112812,509,333,44,0.143725349511932
112813,509,333,45,-0.654760954
112814,509,333,46,-16.47758413
112815,509,333,47,-2.771252286
112818,509,479,0,-0.478659748
112819,509,479,1,0.36615868949844
112820,509,479,2,-6.070673145
112821,509,479,4,2.91927927718853
112822,509,479,5,-8.419814975
112823,509,479,6,0.0022653749480805
112825,509,479,7,0.440158416765561
112826,509,479,8,-6.549234718
112827,509,479,9,2.31654659089602
112828,509,479,11,-9.823454473
112829,509,479,10,-16.78530839
112830,509,479,12,8.7005407178307
112831,509,479,13,3.20657434805423
112832,509,479,14,0.198933061030524
112834,509,479,15,-10.14825659
112836,509,479,16,1.54689318292563
112837,509,479,17,-0.339892202
112838,509,479,18,-10.95895718
112839,509,479,19,0.866609736416796
112841,509,479,20,3.46486673214212
112842,509,479,21,-2.764922443
112844,509,479,22,0.619259707458643
112845,509,479,23,-8.63868005
112846,509,479,24,-2.507162518
112847,509,479,25,-13.90954405
112849,509,479,26,-6.743861184
112852,509,479,27,-1.940381614
112853,509,479,28,3.76677263736596
112854,509,479,29,-1.865771727
112856,509,479,30,0.380957794765043
112857,509,479,31,-0.257598216
112858,509,479,32,-10.54703098
112859,509,479,33,-1.565579187
112860,509,479,34,-12.441177
112861,509,479,35,-7.933940568
112862,509,479,36,3.11936515717595
112863,509,479,37,2.80808166163279
112864,509,479,38,0.427146560706174
112865,509,479,39,-2.840396569
112866,509,479,40,14.0341569542209
112868,509,479,41,0.296553823577754
112869,509,479,42,-6.703788904
112870,509,479,43,-8.374910114
112871,509,479,44,3.37807373856949
112872,509,479,45,-0.499616731
112873,509,479,46,-2.130082091
112874,509,479,47,-0.933380213
113350,509,276,0,-10.87677584
113351,509,276,1,-7.189988821
113352,509,276,2,-1.407739132
113353,509,276,3,-37.46371119
113354,509,276,4,-12.71197282
113355,509,276,5,-22.13577443
113356,509,276,6,-56.07189126
113358,509,276,7,-3.836458316
113359,509,276,8,-2.203028416
113360,509,276,9,-70.74238283
113361,509,276,11,-8.588387543
113362,509,276,10,-26.22207046
113363,509,276,12,-62.91144966
113364,509,276,13,-63.30689877
113365,509,276,14,-71.24464243
113367,509,276,15,-0.68465854
113369,509,276,16,0.155206207509571
113370,509,276,17,-77.82555255
113371,509,276,18,0.597458870430404
113372,509,276,19,-21.1571507
113374,509,276,20,-0.920269395
113375,509,276,21,-14.8453149
113377,509,276,22,-4.585313442
113378,509,276,23,-61.48366235
113379,509,276,24,-2.33325837
113380,509,276,25,-3.492909625
113382,509,276,26,-8.851882205
113385,509,276,27,-8.167175756
113386,509,276,28,-4.268603829
113387,509,276,29,-27.24559188
113389,509,276,30,-11.73196515
113390,509,276,31,-0.552393542
113391,509,276,32,-1.781376428
113392,509,276,33,-2.249049218
113393,509,276,34,-1.737038631
113394,509,276,35,3.30129111076529
113395,509,276,37,-14.16821946
113396,509,276,38,-8.775270668
113397,509,276,39,-12.19173027
113398,509,276,40,-29.55361199
113400,509,276,41,0.48358463508964
113401,509,276,42,1.84615553928806
113402,509,276,43,2.26932788142074
113403,509,276,44,-1.941018688
113404,509,276,45,-0.222437056
113405,509,276,46,-1.958391893
113406,509,276,47,-4.527302282
113467,509,89,0,-9.921889903
113468,509,89,1,-9.253494169
113469,509,89,2,-9.412791527
113470,509,89,3,-16.28949377
113471,509,89,4,-8.479144654
113472,509,89,5,-20.38786762
113473,509,89,6,-0.856027365
113475,509,89,7,-15.00462152
113476,509,89,8,-7.059577352
113477,509,89,9,-0.386416633
113478,509,89,11,-16.27868023
113479,509,89,10,-17.10961297
113480,509,89,12,-0.565445246
113481,509,89,13,0.424135322859445
113482,509,89,14,-10.78682967
113484,509,89,15,-11.45274684
113486,509,89,16,-9.292518421
113487,509,89,17,-15.20219867
113488,509,89,18,-1.988093311
113489,509,89,19,-4.278551586
113491,509,89,20,0.132203753810749
113492,509,89,21,-2.631538551
113494,509,89,22,-6.303948335
113495,509,89,23,-11.68695645
113496,509,89,24,-6.490510354
113497,509,89,25,-5.474206944
113499,509,89,26,-11.04883239
113502,509,89,27,-2.312015915
113503,509,89,28,-14.42197595
113504,509,89,29,-11.40389056
113506,509,89,30,-6.03109929
113507,509,89,31,-12.16409898
113508,509,89,32,-12.59012371
113509,509,89,33,0.615446633556309
113510,509,89,34,-3.907394145
113511,509,89,35,-2.172800714
113512,509,89,36,-7.984450874
113513,509,89,37,1.52622108462544
113514,509,89,38,-13.17895028
113515,509,89,39,-15.07227666
113516,509,89,40,11.8001759662824
113518,509,89,41,-10.36954035
113519,509,89,42,-4.61112772
113520,509,89,43,1.14457627029841
113521,509,89,44,-5.181899476
113522,509,89,45,-14.55453052
113523,509,89,46,-3.642454037
113524,509,89,47,-6.029838993
113527,509,239,0,-14.88642676
113528,509,239,1,-19.00328306
113529,509,239,2,-54.57150885
113530,509,239,3,-61.1404929
113531,509,239,4,-18.80102505
113532,509,239,5,-32.74574147
113533,509,239,6,-44.74109838
113535,509,239,7,-17.24189519
113536,509,239,8,-2.238583972
113537,509,239,9,-48.3819807
113538,509,239,11,-42.63366384
113539,509,239,10,-26.2351405
113540,509,239,12,-30.39342894
113541,509,239,13,-46.36995629
113542,509,239,14,-10.21683715
113544,509,239,15,-57.08571407
113546,509,239,16,0.177850180969832
113547,509,239,17,-56.22225093
113548,509,239,18,-36.15028421
113549,509,239,19,-25.78496198
113551,509,239,20,-68.12705955
113552,509,239,21,-4.887660577
113554,509,239,22,-56.25963427
113555,509,239,23,-62.71585552
113556,509,239,24,-25.91384786
113557,509,239,25,-65.29724067
113559,509,239,26,-27.8881192
113562,509,239,27,-58.01521648
113563,509,239,28,-55.29169764
113564,509,239,29,-17.13506573
113566,509,239,30,-23.75401857
113567,509,239,31,-37.7515091
113568,509,239,32,-5.300509916
113569,509,239,33,-69.07918202
113570,509,239,34,-37.84714685
113571,509,239,35,-44.15006186
113572,509,239,37,-35.24947816
113573,509,239,38,-55.47763155
113574,509,239,39,-27.29254327
113575,509,239,40,-25.45174594
113577,509,239,41,-26.31092516
113578,509,239,42,-36.75278857
113579,509,239,43,-34.58606808
113580,509,239,44,-1.31252529
113581,509,239,45,-28.46998656
113582,509,239,46,-62.57908542
113583,509,239,47,-47.85686755
113695,509,628,0,-4.49171585
113696,509,628,1,-10.19063435
113697,509,628,3,-18.9873236
113698,509,628,5,-18.94640786
113700,509,628,7,-15.99640023
113701,509,628,8,-8.525200867
113702,509,628,9,-80.07323652
113703,509,628,11,0.589453052068418
113704,509,628,13,-12.04503072
113705,509,628,14,-9.894281157
113706,509,628,15,-67.12990369
113708,509,628,16,-2.644754876
113709,509,628,18,-77.70768146
113710,509,628,19,7.47877720712343
113712,509,628,20,-23.58269964
113713,509,628,21,-1.332582088
113714,509,628,22,6.53897074075445
113718,509,628,27,-23.61654316
113719,509,628,28,-45.5577656
113721,509,628,30,-17.42045519
113722,509,628,31,-62.17434813
113723,509,628,33,-81.371014
113724,509,628,34,1.88916555407659
113725,509,628,35,-3.110488011
113726,509,628,37,-7.593139732
113727,509,628,39,-34.38899642
113728,509,628,40,-30.49614038
113730,509,628,41,-10.01578709
113731,509,628,42,4.97587080814086
113732,509,628,43,-33.0270141
113733,509,628,44,11.3967516132962
113734,509,628,45,4.4289515241309
113735,509,628,47,-36.4630591
113797,509,217,0,-12.90111719
113798,509,217,1,-28.02804319
113799,509,217,2,-5.530293035
113800,509,217,3,-16.27328007
113801,509,217,4,0.218728426627235
113802,509,217,5,-12.6828084
113803,509,217,6,-5.781591498
113805,509,217,7,-0.024492709
113806,509,217,8,-9.385938399
113807,509,217,9,-10.01522123
113808,509,217,11,-8.357569551
113809,509,217,10,-3.383523708
113810,509,217,12,-16.97067449
113811,509,217,13,-0.068655681
113812,509,217,14,-8.259515494
113814,509,217,15,3.69984269450975
113816,509,217,16,-7.199785216
113817,509,217,17,-27.3980964
113818,509,217,18,-7.300621546
113819,509,217,19,-3.506482669
113821,509,217,20,-3.36413253
113822,509,217,21,-2.636478966
113824,509,217,22,-1.353906492
113825,509,217,23,-5.938669658
113826,509,217,24,-6.204780689
113827,509,217,25,-16.06817496
113829,509,217,26,-19.62285193
113832,509,217,27,-4.259058302
113833,509,217,28,-6.843906109
113834,509,217,29,-4.931278833
113836,509,217,30,-29.53412153
113837,509,217,31,-7.777415857
113838,509,217,32,-8.376006702
113839,509,217,33,-0.379067738
113840,509,217,34,-6.282389485
113841,509,217,35,-23.84585091
113842,509,217,36,2.93165704459007
113843,509,217,37,-3.21697348
113844,509,217,38,3.55943009548039
113845,509,217,39,-4.722953525
113846,509,217,40,-7.720338402
113848,509,217,41,-3.012287844
113849,509,217,42,-2.221948708
113850,509,217,43,-2.454871913
113851,509,217,44,3.8725909581687
113852,509,217,45,-12.76003313
113853,509,217,46,-16.83500559
113854,509,217,47,-0.409514302
113916,509,141,0,2.63328406882799
113917,509,141,1,-4.435103841
113918,509,141,2,3.40943864845819
113919,509,141,3,-4.764680061
113920,509,141,4,-10.32590005
113921,509,141,5,-12.30384396
113922,509,141,6,0.800755582505503
113924,509,141,7,-4.275862626
113925,509,141,8,1.12985358925243
113926,509,141,9,-1.071120322
113927,509,141,11,-13.45751587
113928,509,141,10,-0.930082726
113929,509,141,12,1.97056379765221
113930,509,141,13,-5.511737744
113931,509,141,14,-6.603578432
113933,509,141,15,7.7468325161024
113935,509,141,16,0.549591127460549
113936,509,141,17,-3.360596371
113937,509,141,18,-4.916076829
113938,509,141,19,3.62837153241612
113940,509,141,20,-5.510065681
113941,509,141,21,3.51799440260465
113943,509,141,22,-1.490568379
113944,509,141,23,-9.836733829
113945,509,141,24,-6.440463969
113946,509,141,25,-0.752048377
113948,509,141,26,-1.709568608
113951,509,141,27,-8.058124462
113952,509,141,28,-11.8678597
113953,509,141,29,-3.414433677
113955,509,141,30,1.57223177128223
113956,509,141,31,15.3225948796445
113957,509,141,32,1.11462269838889
113958,509,141,33,0.937531852567349
113959,509,141,34,-0.707025047
113960,509,141,35,-1.841485272
113961,509,141,37,4.38691124403163
113962,509,141,38,-0.159262903
113963,509,141,39,-5.59853104
113964,509,141,40,-12.91312562
113966,509,141,41,-0.313266689
113967,509,141,42,-6.148225697
113968,509,141,43,-22.6051102
113969,509,141,44,-5.516921863
113970,509,141,45,-3.703468745
113971,509,141,46,0.592923089199549
113972,509,141,47,1.32899754178476
113975,509,188,0,-3.659182283
113976,509,188,1,-0.82517066
113977,509,188,2,-0.080903703
113978,509,188,3,1.08467565370062
113979,509,188,4,3.68372496113305
113980,509,188,5,1.53992149509298
113981,509,188,6,-3.888317313
113983,509,188,7,-4.495577064
113984,509,188,8,1.55966722775697
113985,509,188,9,1.83086090201718
113986,509,188,11,-2.785184796
113987,509,188,10,-11.36193478
113988,509,188,12,-1.748262743
113989,509,188,13,0.738029082305997
113990,509,188,14,-3.520194446
113992,509,188,15,-2.725904287
113994,509,188,16,-4.262818877
113995,509,188,17,5.20138087120399
113996,509,188,18,-0.037658835
113997,509,188,19,-0.803008042
113999,509,188,20,2.23911773532375
114000,509,188,21,-0.82835065
114002,509,188,22,-1.578249143
114003,509,188,23,-17.52001306
114004,509,188,24,9.39012353603885
114005,509,188,25,5.66434715753056
114007,509,188,26,-3.372954805
114010,509,188,27,1.60921908097725
114011,509,188,28,-3.707236739
114012,509,188,29,-4.227659868
114014,509,188,30,-1.913994367
114015,509,188,31,-1.587374265
114016,509,188,32,-1.343984072
114017,509,188,33,-3.984180664
114018,509,188,34,-2.781967136
114019,509,188,35,-1.6428098
114020,509,188,36,-0.81208147
114021,509,188,37,4.29602644133266
114022,509,188,38,1.84125397993404
114023,509,188,39,-0.070587513
114024,509,188,40,16.2306812308576
114026,509,188,41,2.91185200038464
114027,509,188,42,-2.817394852
114028,509,188,43,0.844507967059304
114029,509,188,44,-0.256644233
114030,509,188,45,2.39191154473276
114031,509,188,46,-1.975098681
114032,509,188,47,0.0859068339647937
114193,509,14,0,-47.24618603
114194,509,14,2,-57.15581443
114195,509,14,3,-57.72596639
114196,509,14,4,-49.49682126
114197,509,14,5,-35.72606152
114199,509,14,7,-26.91172205
114200,509,14,8,-51.93178005
114201,509,14,9,-59.47755052
114202,509,14,11,-35.15462333
114203,509,14,12,-17.75015031
114204,509,14,13,-19.40300018
114205,509,14,14,-46.7823701
114207,509,14,16,-32.73908388
114208,509,14,18,-48.74021621
114209,509,14,19,-61.56879477
114211,509,14,20,-3.66358921
114213,509,14,24,-64.83102691
114214,509,14,25,-15.84530038
114216,509,14,26,-58.72775761
114219,509,14,27,-45.52463417
114220,509,14,28,-39.41388026
114221,509,14,29,-68.47317438
114222,509,14,30,-52.39109599
114223,509,14,31,-50.68936236
114224,509,14,32,-64.24653008
114225,509,14,35,-68.83754375
114226,509,14,37,-52.57881929
114227,509,14,39,-41.63689717
114228,509,14,40,-68.69771325
114230,509,14,41,-57.6646849
114231,509,14,43,-53.2006829
114232,509,14,44,-61.56456197
114233,509,14,47,-67.14440022
114591,509,167,0,-29.88528197
114592,509,167,1,-24.88018748
114593,509,167,2,-25.39087758
114594,509,167,3,-40.91157927
114595,509,167,4,-26.74617275
114596,509,167,5,-26.82419148
114597,509,167,6,-31.6574404
114599,509,167,7,-30.18618392
114600,509,167,8,-8.232577856
114601,509,167,9,-31.89572501
114602,509,167,11,-43.00915159
114603,509,167,10,-38.18166558
114604,509,167,12,-24.07978686
114605,509,167,13,-35.77265128
114606,509,167,14,-37.51463628
114608,509,167,15,-40.90295979
114610,509,167,16,-31.672442
114611,509,167,17,-23.90086147
114612,509,167,18,-23.70491977
114613,509,167,19,-24.94412041
114615,509,167,20,-21.38459083
114616,509,167,21,-12.00234627
114618,509,167,22,-7.25256753
114619,509,167,23,-13.84167047
114620,509,167,24,-25.62201215
114621,509,167,25,-2.809166843
114623,509,167,26,-31.82283089
114626,509,167,27,-2.051008671
114627,509,167,28,-16.90420188
114628,509,167,29,-30.06753516
114630,509,167,30,-32.17345925
114631,509,167,31,-28.69630886
114632,509,167,32,-26.97270341
114633,509,167,33,-25.78863591
114634,509,167,34,-37.20125844
114635,509,167,35,-44.8079328
114636,509,167,36,-40.58446005
114637,509,167,37,-20.46390805
114638,509,167,38,-25.72609248
114639,509,167,39,-40.90094393
114640,509,167,40,-25.8930752
114642,509,167,41,-17.65865272
114643,509,167,42,-28.56414181
114644,509,167,43,-21.67791307
114645,509,167,44,-38.00590139
114646,509,167,45,-16.75066349
114647,509,167,46,-28.72221742
114648,509,167,47,-33.67360897
114875,509,526,0,-7.140685338
114876,509,526,1,-7.987200998
114877,509,526,2,-1.05938748
114878,509,526,3,-8.206731151
114879,509,526,4,-4.391457961
114880,509,526,5,-17.50229858
114881,509,526,6,-27.44136188
114883,509,526,7,-7.690114777
114884,509,526,8,-8.661749071
114885,509,526,9,-28.53086188
114886,509,526,11,-14.88641287
114887,509,526,10,-20.23983431
114888,509,526,12,-28.21068432
114889,509,526,13,-8.962052689
114890,509,526,14,-3.945187053
114892,509,526,15,-3.545204993
114894,509,526,16,8.27167221532056
114895,509,526,17,-0.518966076
114896,509,526,18,-4.627312162
114897,509,526,19,2.06153836234033
114899,509,526,20,-1.685827605
114900,509,526,21,-5.102926969
114902,509,526,22,-2.814447635
114903,509,526,23,-23.16880364
114904,509,526,24,-3.629742199
114905,509,526,25,-1.994117993
114907,509,526,26,-15.38770269
114910,509,526,27,-7.403175461
114911,509,526,28,-3.142746846
114912,509,526,29,-14.7665162
114914,509,526,30,-5.778850423
114915,509,526,31,-10.11523981
114916,509,526,32,-4.232093925
114917,509,526,33,1.98436133295946
114918,509,526,34,-6.046202964
114919,509,526,35,1.61421091707448
114920,509,526,37,-7.373949904
114921,509,526,38,-0.537779475
114922,509,526,39,-12.65218509
114923,509,526,40,-8.019431647
114925,509,526,41,-0.860649816
114926,509,526,42,-2.905472618
114927,509,526,43,-0.932409246
114928,509,526,44,-1.358834439
114929,509,526,45,-6.438914049
114930,509,526,46,3.13621855244666
114931,509,526,47,-1.823630453
115112,509,640,0,1.68673651814924
115113,509,640,1,-5.662881619
115114,509,640,2,-6.811561421
115115,509,640,3,-5.082458339
115116,509,640,4,-4.817700782
115117,509,640,5,-7.900510623
115118,509,640,6,-16.39403719
115120,509,640,7,-3.697040191
115121,509,640,8,-1.184183302
115122,509,640,9,-2.582567629
115123,509,640,11,-3.010470952
115124,509,640,10,-4.857067002
115125,509,640,12,8.60032280875867
115126,509,640,13,8.53457550540408
115127,509,640,14,3.50543611956157
115129,509,640,15,-0.709712248
115131,509,640,16,-4.506322509
115132,509,640,17,-0.210070602
115133,509,640,18,-3.535997861
115134,509,640,19,6.46673632292808
115136,509,640,20,-7.877843119
115137,509,640,21,-5.949455695
115139,509,640,22,-0.159920188
115140,509,640,23,-11.00205163
115141,509,640,24,-4.658241746
115142,509,640,25,1.12054977442413
115144,509,640,26,-5.714813501
115147,509,640,27,-5.951486077
115148,509,640,28,-15.21390489
115149,509,640,29,-7.147765677
115151,509,640,30,-2.080902762
115152,509,640,31,16.3056770451426
115153,509,640,32,2.61863988469773
115154,509,640,33,-1.234304478
115155,509,640,34,-3.038706974
115156,509,640,35,-1.831563805
115157,509,640,37,0.579286926932518
115158,509,640,38,1.99501058415624
115159,509,640,39,-12.17964182
115160,509,640,40,-12.43441607
115162,509,640,41,-0.125888269
115163,509,640,42,-2.077113788
115164,509,640,43,-1.939992088
115165,509,640,44,-6.7062414
115166,509,640,45,3.50753341040557
115167,509,640,46,-4.419162702
115168,509,640,47,-1.130979714
115171,509,631,0,-20.65597163
115172,509,631,1,-4.212934023
115173,509,631,2,-4.954288502
115174,509,631,3,-50.74575958
115175,509,631,4,-5.67028324
115176,509,631,5,-57.5205382
115177,509,631,6,-11.98695229
115179,509,631,7,2.06384934409845
115180,509,631,8,-70.64786856
115181,509,631,9,3.00137941808766
115182,509,631,11,2.77966382223474
115183,509,631,10,-26.4624556
115184,509,631,12,-3.648272769
115185,509,631,13,-0.901973919
